"Date - Intl. format or prompt","Text","Link(s) - Separated by comma for FB carousels","Media URL(s) - Separated by comma","Title - For the video, pin, PDF ..","Label(s) - Separated by comma","Alt text(s) - Separated by ||","Comment(s) - Separated by ||","Pin board, FB album, or Google category","Post subtype - I.e. story, reel, PDF ..","CTA - For Facebook links or Google","Reminder - For stories, reels, shorts, and TikToks"
"2026-07-16 19:30","Dopo ogni discovery consegno al cliente 3 artefatti. Sempre gli stessi 3, in ogni progetto. Non perché sono pigro — perché la ripetizione è quello che trasforma una procedura in un metodo che funziona.

Il primo è la trascrizione delle call principali. Documento di 2-3 pagine per call, con punti decisionali, contraddizioni, cose dette tra le righe. Lo legge solo il cliente, in privato. Spesso ci ritorna a settimane di distanza.

Il secondo è la mappatura dei concorrenti su 3 colonne. Cosa hanno in comune (la convenzione del settore), cosa li differenzia, cosa nessuno fa. Una pagina visiva, semplice, che mostra al cliente la sua categoria dall'alto.

Il terzo è il documento di discovery in 3 pagine. Quello che ho descritto ieri sera. È la spec di progetto — viene firmato prima di qualsiasi linea di design.

3 artefatti, sempre gli stessi. La somma vale 10 volte quello che varrebbe ognuno preso da solo, perché si parlano tra loro. La discovery non è una fase singola — è un sistema di 3 documenti che ti accompagnano per i 6 mesi successivi.

Hai un'idea? Parliamone. pionio.it","","https://cdn.jsdelivr.net/gh/gittertothemoon/Pionio_Portfolio@25261b8546531e025e226a73e47a9c5e8e43ca8d/instagram/content/settimana-09-lug-2026/4-gio-16-19-metodo-tre-artefatti/out/metodo.png","","","","","","","",""
"2026-07-17 08:30","Capire.

Capire prima vale 2 settimane dopo.

pionio.it","","https://cdn.jsdelivr.net/gh/gittertothemoon/Pionio_Portfolio@25261b8546531e025e226a73e47a9c5e8e43ca8d/instagram/content/settimana-09-lug-2026/5-ven-17-08-morning-capire/out/morning.png","","","","","","","",""
"2026-07-17 13:00","2 settimane di discovery prima di una sola linea di design. Lo dico a voce alta perché di solito sembra molto — e perché capisco perché ai clienti possa sembrarlo, all'inizio. È il momento più sottovalutato del mestiere.

Giorno 1-2: mood call e trascrizione. Il documento di 2 pagine è la base.
Giorno 3-4: audit di tutto quello che già parla dell'azienda — sito, social, brochure, biglietti, Wayback Machine.
Giorno 5-6: interviste laterali. Non solo il decisore. Vendite, accoglienza, un assunto da poco. 3 prospettive che il capo da solo non ti dà.
Giorno 7: niente. Decantazione. Le idee si depositano solo se le lasci in pace.
Giorno 8-9: mappatura concorrenti su 3 colonne — cosa hanno in comune, cosa li differenzia, cosa nessuno fa.
Giorno 10-11: workshop di sintesi col decisore, 90 minuti, 3 lavagne.
Giorno 12: documento di discovery in 3 pagine. Chi, cosa, cosa si misura.
Giorno 13-14: il cliente firma. La firma sul documento di discovery vale quanto quella sul contratto economico.

Dall'esterno sembra lento — non sta uscendo niente di ""design"". Dall'interno è il momento più denso del progetto. Tutto quello che viene dopo è esecuzione, e l'esecuzione è la parte facile.

Hai un'idea? Parliamone. pionio.it","","https://cdn.jsdelivr.net/gh/gittertothemoon/Pionio_Portfolio@25261b8546531e025e226a73e47a9c5e8e43ca8d/instagram/content/settimana-09-lug-2026/5-ven-17-13-caso-studio-discovery-due-settimane/out/slide-01.png,https://cdn.jsdelivr.net/gh/gittertothemoon/Pionio_Portfolio@25261b8546531e025e226a73e47a9c5e8e43ca8d/instagram/content/settimana-09-lug-2026/5-ven-17-13-caso-studio-discovery-due-settimane/out/slide-02.png,https://cdn.jsdelivr.net/gh/gittertothemoon/Pionio_Portfolio@25261b8546531e025e226a73e47a9c5e8e43ca8d/instagram/content/settimana-09-lug-2026/5-ven-17-13-caso-studio-discovery-due-settimane/out/slide-03.png,https://cdn.jsdelivr.net/gh/gittertothemoon/Pionio_Portfolio@25261b8546531e025e226a73e47a9c5e8e43ca8d/instagram/content/settimana-09-lug-2026/5-ven-17-13-caso-studio-discovery-due-settimane/out/slide-04.png,https://cdn.jsdelivr.net/gh/gittertothemoon/Pionio_Portfolio@25261b8546531e025e226a73e47a9c5e8e43ca8d/instagram/content/settimana-09-lug-2026/5-ven-17-13-caso-studio-discovery-due-settimane/out/slide-05.png,https://cdn.jsdelivr.net/gh/gittertothemoon/Pionio_Portfolio@25261b8546531e025e226a73e47a9c5e8e43ca8d/instagram/content/settimana-09-lug-2026/5-ven-17-13-caso-studio-discovery-due-settimane/out/slide-06.png,https://cdn.jsdelivr.net/gh/gittertothemoon/Pionio_Portfolio@25261b8546531e025e226a73e47a9c5e8e43ca8d/instagram/content/settimana-09-lug-2026/5-ven-17-13-caso-studio-discovery-due-settimane/out/slide-07.png,https://cdn.jsdelivr.net/gh/gittertothemoon/Pionio_Portfolio@25261b8546531e025e226a73e47a9c5e8e43ca8d/instagram/content/settimana-09-lug-2026/5-ven-17-13-caso-studio-discovery-due-settimane/out/slide-08.png,https://cdn.jsdelivr.net/gh/gittertothemoon/Pionio_Portfolio@25261b8546531e025e226a73e47a9c5e8e43ca8d/instagram/content/settimana-09-lug-2026/5-ven-17-13-caso-studio-discovery-due-settimane/out/slide-09.png,https://cdn.jsdelivr.net/gh/gittertothemoon/Pionio_Portfolio@25261b8546531e025e226a73e47a9c5e8e43ca8d/instagram/content/settimana-09-lug-2026/5-ven-17-13-caso-studio-discovery-due-settimane/out/slide-10.png","","","","","","","",""
"2026-07-17 16:00","—","","https://cdn.jsdelivr.net/gh/gittertothemoon/Pionio_Portfolio@25261b8546531e025e226a73e47a9c5e8e43ca8d/instagram/content/settimana-09-lug-2026/5-ven-17-16-frame/out/frame.png","","","","","","","",""
"2026-07-17 19:30","5 giorni dentro il tema ""discovery"". 3 cose che mi porto via.

Prima: la domanda giusta vale più di mille risposte sbagliate. Una buona domanda riesce a far emergere quello che il cliente non sa di sapere. Le risposte standardizzate dei brief Notion non riescono mai a farlo — perché la persona compila come crede dovrebbe rispondere, non come davvero pensa.

Seconda: il silenzio dopo la domanda è materiale. Quando fai una domanda buona, il cliente quasi sempre si ferma. 3, 4, 7 secondi. Sembra un imbarazzo — non lo è. È il momento in cui sta cercando di rispondere onestamente. Non riempire mai quel silenzio. È lì che esce la parte più preziosa.

Terza, la più sorprendente: scrivere a mano cambia quello che ricordi. Le note prese a tastiera durante una call sono superficiali — la tastiera permette di trascrivere tutto, quindi non filtri. La penna costringe a scegliere. E ciò che scegli a mano è quasi sempre la parte vera della conversazione.

5 giorni, 3 cose. La discovery è il momento più sottovalutato del mestiere — e quello che decide i 6 mesi che seguono.

Hai un'idea? Parliamone. pionio.it","","https://cdn.jsdelivr.net/gh/gittertothemoon/Pionio_Portfolio@25261b8546531e025e226a73e47a9c5e8e43ca8d/instagram/content/settimana-09-lug-2026/5-ven-17-19-riflessione-sulla-discovery/out/riflessione.png","","","","","","","",""
"2026-07-18 08:30","Silenzio.

Il silenzio dopo la domanda è materiale.

pionio.it","","https://cdn.jsdelivr.net/gh/gittertothemoon/Pionio_Portfolio@25261b8546531e025e226a73e47a9c5e8e43ca8d/instagram/content/settimana-09-lug-2026/6-sab-18-08-morning-silenzio/out/morning.png","","","","","","","",""
"2026-07-18 13:00","Settimana #9, sabato.

Si dice spesso che la discovery sia ""preparazione"". È una parola che minimizza: suggerisce qualcosa che precede il lavoro vero, una specie di anticamera prima del tavolo da disegno. Mi sono accorto in questi anni che non è così.

La discovery non è anticamera. È il lavoro vero, la sua prima metà. Quando capisci abbastanza un progetto, la parte di disegno si fa quasi da sé — le decisioni si presentano già pronte, basta riconoscerle. Quando non capisci abbastanza, anche il software più potente non basta a salvarti dal disegnare bene la cosa sbagliata.

È per questo che capisco perché tanti designer saltino la discovery. Sembra non produrre nulla di visibile, e nessuno la paga volentieri. Solo che la mancata discovery la paga il progetto, 2-3 mesi dopo, in modo più caro.

Capire bene è già metà del disegnare. Non è uno slogan. È quello che ho osservato in centinaia di ore.

pionio.it","","https://cdn.jsdelivr.net/gh/gittertothemoon/Pionio_Portfolio@25261b8546531e025e226a73e47a9c5e8e43ca8d/instagram/content/settimana-09-lug-2026/6-sab-18-13-mark-capire-meta-disegnare/out/mark.png","","","","","","","",""
"2026-07-18 19:30","Questa settimana ho salvato: The Mom Test di Rob Fitzpatrick.

Centotrenta pagine sul come fare le domande giuste a chi paga il tuo lavoro. Nato per startup founder che devono validare un'idea con i potenziali clienti, vale per chiunque debba fare discovery — designer, freelance, consulenti, chiunque venda un servizio a partire da un'intervista.

La tesi è semplice e potente: la maggior parte delle domande di discovery non funziona perché chiede opinioni invece di fatti. ""Useresti questo prodotto?"" è una domanda inutile — tutti rispondono di sì alla mamma. ""Quando è stata l'ultima volta che hai cercato di risolvere questo problema?"" è una domanda utile, perché chiede una cosa concreta accaduta nel passato.

L'ho letto 2 volte. La prima nel 2020, da freelance giovane. La seconda l'anno scorso, dopo aver capito le mie domande di discovery. Mi ha cambiato la struttura della mood call.

Lettura di una serata. Si ripaga alla prima call.

→ momtestbook.com

pionio.it","","https://cdn.jsdelivr.net/gh/gittertothemoon/Pionio_Portfolio@25261b8546531e025e226a73e47a9c5e8e43ca8d/instagram/content/settimana-09-lug-2026/6-sab-18-19-saved-mom-test/out/saved.png","","","","","","","",""
"2026-07-19 08:30","Decidere.

Da lunedì decisioni di design.

pionio.it","","https://cdn.jsdelivr.net/gh/gittertothemoon/Pionio_Portfolio@25261b8546531e025e226a73e47a9c5e8e43ca8d/instagram/content/settimana-09-lug-2026/7-dom-19-08-morning-decidere/out/morning.png","","","","","","","",""
"2026-07-19 13:00","Settimana #10, da lunedì.

Dopo aver capito, si decide. Entriamo nel momento più artigianale del mestiere — quello in cui il ""tutto"" che il cliente vorrebbe diventa il ""questo soltanto"" che ha davvero senso disegnare.

Tema della settimana: decisioni di design.

3 forze in gioco. Gerarchia (cosa viene prima, cosa dopo). Focus (cosa si guarda, cosa si lascia sullo sfondo). Sottrazione (cosa si toglie, perché togliere è quasi sempre la mossa giusta). 3 forze semplici a nominarsi, difficilissime a praticarsi — perché ogni sottrazione fa male a qualcuno dentro l'azienda del cliente.

Si parte lunedì con 5 decisioni di design che decidono il sito intero.

pionio.it","","https://cdn.jsdelivr.net/gh/gittertothemoon/Pionio_Portfolio@25261b8546531e025e226a73e47a9c5e8e43ca8d/instagram/content/settimana-09-lug-2026/7-dom-19-13-brief-settimana-10/out/brief.png","","","","","","","",""
"2026-07-19 19:30","Domanda #8.

Pensa all'ultimo progetto che hai cominciato. Quante domande hai fatto al cliente prima di aprire Figma o di mettere mano al primo file?

Meno di 5: probabilmente hai disegnato di pancia, lo stile l'ha preso ciò che pensavi giusto tu.
5-15: media bassa. Hai capito i fondamentali, ma hai dato per scontato tante cose.
Quindici-30: discovery normale, decisioni di design ben fondate.
Oltre 30: discovery seria. Il sito che esce sarà difficile da contestare al cliente, perché ogni decisione ha una motivazione tracciabile.

E quante volte sei tornato indietro durante il progetto a chiedere ancora qualcosa? Rispondimi nei commenti.

pionio.it","","https://cdn.jsdelivr.net/gh/gittertothemoon/Pionio_Portfolio@25261b8546531e025e226a73e47a9c5e8e43ca8d/instagram/content/settimana-09-lug-2026/7-dom-19-19-question-quante-domande/out/question.png","","","","","","","",""
